Acc_X,Acc_Y,Acc_Z,Class
8.755596,4.074333,-0.038307,12
8.781932,4.08391,-0.026336,12
8.775948,4.076727,-0.044891,12
8.763976,4.087501,-0.053271,12
8.776546,4.082114,-0.01257,12
8.76218,4.060566,0.056264,12
8.756194,4.055778,-0.013168,12
8.816648,4.064756,-0.038906,12
8.767568,4.057573,0.02873,12
8.7538,4.100071,-0.014365,12
8.786122,4.07972,-0.034117,12
8.765172,4.016274,0.068235,12
8.762778,4.046201,-0.010774,12
8.784326,4.0881,-0.002993,12
8.752006,4.07972,0.014365,12
8.815452,4.043807,-0.002394,12
8.798692,4.074931,-0.015562,12
8.720282,4.052785,0.003591,12
8.788516,4.073136,-0.02873,12
8.797494,4.110246,-0.017957,12
8.747216,4.043807,0.019154,12
8.800488,4.027047,-0.020351,12
8.756794,4.087501,-0.036512,12
8.780136,4.077924,-0.062249,12
8.860342,4.073136,-0.107141,12
8.754398,4.06715,-0.061052,12
8.760984,4.080319,-0.07841,12
8.788516,4.059369,-0.026935,12
8.771158,4.080319,-0.029928,12
8.79091,4.077325,-0.083199,12
8.853758,4.078523,-0.081403,12
8.760984,4.077325,-0.053271,12
8.717888,4.101866,-0.017957,12
8.77834,4.134786,-0.056862,12
8.775348,4.062362,-0.080206,12
8.724472,4.096479,-0.062249,12
8.817246,4.082114,-0.080804,12
8.767568,4.074931,-0.014964,12
8.79091,4.053982,-0.005387,12
8.802882,4.051588,-0.001796,12
8.752604,4.109647,-0.030526,12
8.710106,4.070742,0.025139,12
8.7538,4.070143,0.020351,12
8.804678,4.079121,-0.016759,12
8.777742,4.077325,-0.030526,12
8.77894,4.085705,-0.01257,12
8.76996,4.088698,-0.02873,12
8.771158,4.057573,0.034716,12
8.765172,4.080319,0.044293,12
8.776546,4.079121,-0.040103,12
8.78732,4.067749,-0.049081,12
8.802882,4.058771,0.003591,12
8.762778,4.07972,-0.003591,12
8.872912,4.062362,-0.07422,12
8.711304,4.179079,-0.064045,12
8.774152,4.082713,-0.033519,12
8.77475,4.099472,-0.074819,12
8.768764,4.064158,-0.01257,12
8.756794,4.098873,-0.011971,12
8.808868,4.052785,-0.03711,12
8.751406,4.119224,-0.005986,12
8.798094,4.07553,-0.029329,12
8.822036,4.072537,-0.054468,12
8.78313,4.113837,-0.061052,12
8.784926,4.070742,-0.028132,12
8.729858,4.118626,-0.034117,12
8.760984,4.096479,-0.031125,12
8.825028,4.064158,-0.058059,12
8.76218,4.094684,-0.061651,12
8.76637,4.11683,-0.067038,12
8.798692,4.101866,-0.04549,12
8.746618,4.099472,0.001796,12
8.754398,4.094684,-0.019752,12
8.789114,4.055179,-0.039504,12
8.79151,4.106655,-0.056862,12
8.717888,4.119224,-0.075417,12
8.76637,4.111443,-0.059256,12
8.715494,4.144363,-0.005387,12
8.754398,4.059369,-0.008978,12
8.793304,4.053982,-0.057461,12
8.802882,4.093486,-0.079009,12
8.761582,4.119823,-0.037709,12
8.768166,4.091092,-0.065242,12
8.72507,4.124013,-0.011971,12
8.72507,4.104859,-0.008978,12
8.763976,4.052187,-0.014365,12
8.798692,4.064158,-0.019154,12
8.793902,4.080917,-0.023942,12
8.77894,4.037223,-0.036512,12
8.757392,4.146757,-0.019752,12
8.717288,4.090494,0.011372,12
8.744224,4.083311,-0.03292,12
8.757392,4.107852,-0.063446,12
8.7538,4.113837,-0.043096,12
8.743026,4.116232,-0.067636,12
8.75021,4.140174,-0.047884,12
8.755596,4.070742,-0.043096,12
8.773552,4.076727,-0.067636,12
8.771756,4.09229,-0.064643,12
8.750808,4.088698,-0.086191,12
8.775948,4.110246,-0.079607,12
8.728662,4.120421,-0.05387,12
8.740632,4.068946,-0.038307,12
8.796298,4.080319,-0.101754,12
8.7951,4.119224,-0.059855,12
8.74123,4.161122,-0.055067,12
8.742428,4.091092,-0.049081,12
8.732252,4.091092,0.017358,12
8.768166,4.102465,-0.076016,12
8.841788,4.054581,-0.113126,12
8.768764,4.104261,-0.084396,12
8.763378,4.106056,-0.067636,12
8.769362,4.090494,-0.066439,12
8.751406,4.109647,0.022745,12
8.759786,4.046201,-0.022745,12
8.825626,4.044405,-0.032322,12
8.773552,4.100669,-0.014964,12
8.7951,4.068348,-0.031125,12
8.810064,4.100071,-0.051475,12
8.702924,4.150349,-0.048483,12
8.782532,4.056377,-0.006584,12
8.772954,4.055778,-0.043096,12
8.773552,4.059369,-0.002394,12
8.79929,4.084508,-0.019154,12
8.810662,4.058172,-0.001796,12
8.755596,4.103063,-0.043096,12
8.77056,4.044405,-0.028132,12
8.760384,4.071939,0.019154,12
8.781334,4.097078,-0.054468,12
8.786122,4.04261,-0.022146,12
8.815452,4.069544,-0.055067,12
8.771158,4.115633,-0.027533,12
8.731654,4.098873,-0.021548,12
8.806474,4.012084,0.013168,12
8.806474,4.046201,0.027533,12
8.77894,4.050989,-0.001796,12
8.767568,4.024055,0.027533,12
8.777742,4.078523,0.025139,12
8.760984,4.059369,0.023343,12
8.675988,4.103662,0.047285,12
8.716092,4.094085,0.018555,12
8.756794,4.053383,0.049081,12
8.744224,4.082114,0.026336,12
8.79989,4.085705,-0.035913,12
8.7538,4.107253,-0.090381,12
8.754398,4.08391,-0.047884,12
8.80348,4.056975,-0.07003,12
8.74183,4.08391,-0.033519,12
8.832212,4.033033,-0.034117,12
8.707712,4.061763,0.062249,12
8.763378,4.074931,-0.002394,12
8.76637,4.06296,0.013168,12
8.744224,4.058771,0.077213,12
8.785524,4.095881,0.019752,12
8.851962,4.000113,0.071228,12
8.735246,4.079121,0.071228,12
8.827422,4.024653,0.066439,12
8.81964,3.974375,0.064643,12
8.781932,4.006098,0.056862,12
8.802882,4.018069,0.090381,12
8.77834,4.096479,0.022146,12
8.752006,4.052187,0.065841,12
8.827422,4.006098,-0.001796,12
8.774152,4.094085,0.057461,12
8.77475,4.071939,0.069432,12
8.866328,4.019865,-0.014365,12
8.757392,4.052785,0.071826,12
8.821436,3.974375,0.092775,12
8.823232,4.016872,0.076614,12
8.832212,4.022259,0.067636,12
8.804078,4.002507,0.128688,12
8.843582,3.983952,0.084994,12
8.838794,4.013879,0.068235,12
8.752604,4.034828,0.021548,12
8.801684,4.012682,0.08679,12
8.748414,4.064158,0.044891,12
8.831014,4.043807,0.019154,12
8.74183,4.122217,0.029329,12
8.84478,4.009689,0.004788,12
8.829816,4.041412,0.005387,12
8.77475,4.098873,0.026935,12
8.784326,4.046201,0.077812,12
8.76996,4.080319,0.067038,12
8.780136,3.989339,0.125097,12
8.829816,4.001908,0.092775,12
8.822634,4.023456,0.07422,12
8.804678,4.060566,0.037709,12
8.794502,3.979163,0.082001,12
8.695142,4.058172,0.081403,12
8.795698,4.031237,0.061651,12
8.752006,4.086902,0.09098,12
8.80767,4.036624,0.053271,12
8.740632,4.065953,0.057461,12
8.831612,4.046201,0.069432,12
8.79151,4.009091,0.089783,12
8.789114,4.031836,0.07841,12
8.8777,4.027646,0.040103,12
8.790312,4.016274,0.018555,12
8.763976,4.083311,0.01257,12
8.84897,4.071939,-0.036512,12
8.839394,4.070143,-0.021548,12
8.832212,4.080319,-0.040103,12
8.801684,4.009689,-0.005986,12
8.727464,4.103662,0.03292,12
8.823232,4.057573,0.006584,12
8.760384,4.107253,0.043096,12
8.764574,4.059369,0.072425,12
8.797494,4.001908,0.041899,12
8.764574,4.040216,0.073023,12
8.765172,4.058172,0.0826,12
8.784326,4.047997,0.083797,12
8.74961,4.058771,0.03711,12
8.815452,4.035427,-0.00838,12
8.780736,4.052187,0.023343,12
8.806474,4.059968,-0.013767,12
8.74961,4.036624,0.057461,12
8.856154,4.018069,0.057461,12
8.75021,4.095282,0.027533,12
8.762778,4.021062,0.048483,12
8.792108,4.08391,-0.001197,12
8.809466,4.040216,0.024541,12
8.805276,4.07972,-0.05387,12
8.789714,4.089895,0.062249,12
8.805276,4.07553,-0.035314,12
8.816648,4.060566,-0.018555,12
8.760984,4.085705,-0.038307,12
8.789114,4.066552,-0.00419,12
8.75859,4.046201,0.024541,12
8.719084,4.129998,-0.002394,12
8.792706,4.02166,0.052672,12
8.769362,4.03004,0.046088,12
8.784326,4.045004,0.034716,12
8.771756,4.055778,0.077812,12
8.776546,4.027047,0.099359,12
8.765772,4.045004,0.058059,12
8.832808,4.009091,0.026935,12
8.806474,3.988142,0.064045,12
8.821436,4.016274,0.014964,12
8.82862,3.997718,0.084396,12
8.884884,3.99712,-0.006584,12
8.78732,3.994726,0.101754,12
8.7951,3.998317,0.055665,12
8.826824,3.987543,0.046687,12
8.801086,4.026449,0.049081,12
8.8364,3.999514,0.058059,12
8.89027,3.992331,0.022745,12
8.77056,4.000113,0.059855,12
8.793304,3.98455,0.05387,12
8.825626,4.013281,0.073622,12
8.786122,3.998317,0.017957,12
8.797494,4.040814,0.044293,12
8.90703,4.019266,-0.014365,12
8.750808,4.039617,0.034117,12
8.777144,4.044405,-0.03711,12
8.796896,4.076129,-0.042497,12
8.768764,4.061763,0.065242,12
8.809466,4.034828,0.037709,12
8.893862,3.98874,-0.004788,12
8.811262,3.969586,0.059256,12
8.829816,3.988142,0.064643,12
8.833408,3.994726,0.050278,12
8.808268,3.990536,0.053271,12
8.790312,4.003704,0.074819,12
8.831612,3.989937,0.041899,12
8.819042,4.004901,0.060454,12
8.78732,3.979762,0.092775,12
8.823232,3.987543,0.087987,12
8.78732,4.02166,0.098761,12
8.754398,3.983353,0.134674,12
8.8364,3.9642,0.069432,12
8.8364,4.002507,0.073023,12
8.760984,4.043208,0.041899,12
8.860342,3.965397,0.059855,12
8.785524,4.028245,0.094571,12
8.79151,3.99712,0.120907,12
8.773552,4.06296,0.034716,12
8.77475,4.058172,0.0413,12
8.802282,4.033033,0.023942,12
8.838794,4.011485,0.003591,12
8.768764,4.037223,0.040701,12
8.926184,3.960608,0.03711,12
8.70891,4.088698,0.125696,12
8.879496,3.98874,0.040103,12
8.844182,3.948637,0.052672,12
8.84478,4.00131,0.079607,12
8.837,4.006697,0.065841,12
8.813656,3.985149,0.102352,12
8.842386,3.949236,0.101754,12
8.866926,3.986945,0.105345,12
8.771756,3.979163,0.060454,12
8.874708,3.963601,0.088585,12
8.75859,4.000711,0.118513,12
8.79091,4.019865,0.07003,12
8.802282,4.02166,0.09517,12
8.802282,3.994726,0.102352,12
8.798094,3.997718,0.07422,12
8.77834,4.008492,0.111929,12
8.867524,3.969586,0.036512,12
8.796298,3.959411,0.093972,12
8.848372,3.955221,0.105345,12
8.78672,3.99293,0.09517,12
8.808868,3.999514,0.067636,12
8.767568,4.027646,0.071228,12
8.740632,4.06296,0.063446,12
8.774152,3.990536,0.104746,12
8.823832,3.986346,0.083797,12
8.78313,4.040814,0.04968,12
8.822036,4.007894,0.075417,12
8.874708,3.966594,0.073622,12
8.822036,3.949236,0.084396,12
8.867524,3.933075,0.09517,12
8.78672,3.979762,0.102352,12
8.810064,3.985747,0.080804,12
8.81964,3.949834,0.168193,12
8.801684,4.018668,0.121506,12
8.814852,3.997718,0.093972,12
8.79929,3.944447,0.080804,12
8.823832,3.966594,0.093972,12
8.768764,4.027047,0.075417,12
8.833408,3.977368,0.050877,12
8.784326,4.022857,0.068235,12
8.823832,3.986945,0.035913,12
8.789114,3.987543,0.098761,12
8.837598,4.036624,0.0826,12
8.834006,4.020463,0.068235,12
8.79929,4.001908,0.059855,12
8.790312,3.973776,0.069432,12
8.845378,3.949236,0.044891,12
8.825028,3.950433,0.090381,12
8.819042,3.988142,0.069432,12
8.76637,3.988142,0.086191,12
8.756194,4.039018,0.096965,12
8.818444,3.976171,0.071228,12
8.769362,4.006098,0.053271,12
8.802882,4.032434,0.042497,12
8.777144,4.01747,0.079607,12
8.877102,3.995324,0.044891,12
8.793304,3.973178,0.067636,12
8.830416,3.970784,0.104148,12
8.808868,3.995324,0.061651,12
8.829218,3.99712,0.069432,12
8.775948,4.009689,0.070629,12
8.8364,3.98036,0.09517,12
8.837598,3.99712,0.058059,12
8.847774,3.982156,0.065841,12
8.823232,3.991733,0.014964,12
8.772954,4.015076,0.074819,12
8.811262,4.014478,0.061651,12
8.766968,4.058172,0.050278,12
8.806474,4.003704,0.073023,12
8.834604,3.952229,0.044293,12
8.787918,4.039617,0.035314,12
8.76996,4.061763,0.04968,12
8.784326,3.979163,0.076614,12
8.781334,4.041412,0.042497,12
8.837598,4.000113,0.080206,12
8.79151,3.980959,0.092775,12
8.79989,4.031836,0.051475,12
8.798094,4.021062,0.082001,12
8.787918,4.001908,0.075417,12
8.773552,4.026449,0.062249,12
8.84897,3.997718,0.023343,12
8.80348,4.012084,0.035314,12
8.806474,4.015076,0.023942,12
8.810064,3.999514,0.035314,12
8.754398,4.012084,0.102951,12
8.785524,4.043807,0.014365,12
8.849568,3.991134,0.03292,12
8.79989,3.967192,0.077213,12
8.818444,4.013879,0.035913,12
8.79151,4.019266,0.022745,12
8.747814,3.988142,0.142455,12
8.732852,4.074333,0.037709,12
8.863934,3.973178,0.015562,12
8.773552,4.033631,0.011372,12
8.805874,4.043208,0.013168,12
8.792108,4.029441,0.050877,12
8.769362,3.959411,0.084396,12
8.764574,4.030639,0.061651,12
8.89446,3.966594,0.00838,12
8.771756,4.010886,0.062249,12
8.813656,3.988142,0.050278,12
8.850166,3.998317,0.038906,12
8.798692,3.989937,0.087388,12
8.774152,4.007894,0.089184,12
8.866926,3.967791,-5.99E-04,12
8.774152,4.019266,0.075417,12
8.82443,4.002507,0.055665,12
8.832808,3.983952,0.059256,12
8.896256,3.969586,0.07003,12
8.750808,4.004303,0.061651,12
8.863336,3.946842,0.084994,12
8.792108,4.028843,0.080804,12
8.829816,3.96001,0.017358,12
8.835802,3.985747,0.02873,12
8.889672,3.982755,-0.002394,12
8.711304,4.016274,0.062249,12
8.79929,3.997718,0.056264,12
8.804078,3.986346,0.070629,12
8.82862,3.981557,0.050877,12
8.832212,3.999514,0.079607,12
8.864532,4.000113,0.03711,12
8.843582,3.968988,0.116119,12
8.79989,3.996521,0.099359,12
8.842984,3.945645,0.052074,12
8.806474,4.000113,0.050278,12
8.780136,3.9642,0.125696,12
8.793304,4.014478,0.084396,12
8.800488,4.004901,0.034716,12
8.796896,4.005499,0.0826,12
8.807072,3.975572,0.075417,12
8.80767,3.979163,0.084396,12
8.901642,3.935469,0.085593,12
8.759786,4.018069,0.087987,12
8.812458,3.976769,0.073622,12
8.829816,3.981557,0.068833,12
8.789114,3.991733,0.058658,12
8.767568,4.005499,0.101155,12
8.8364,3.979762,0.084994,12
8.801684,4.024055,0.067636,12
8.863934,3.951032,0.031723,12
8.805874,3.971981,0.069432,12
8.78672,4.007295,0.089184,12
8.806474,3.995923,0.051475,12
8.859146,4.012682,0.038906,12
8.797494,3.982755,0.077213,12
8.80767,3.952229,0.065841,12
8.813056,3.983952,0.026336,12
8.825626,3.987543,0.043096,12
8.858546,3.952827,0.088585,12
8.802282,4.019865,0.076614,12
8.811262,3.980959,0.07841,12
8.815452,3.973776,0.092177,12
8.859744,3.967791,0.079009,12
8.820838,3.970784,0.084994,12
8.870518,3.954024,0.059256,12
8.80348,3.964798,0.096367,12
8.881292,3.930082,0.062848,12
8.847774,3.92709,0.11133,12
8.826824,3.951032,0.120309,12
8.851364,3.924695,0.146645,12
8.780736,4.021062,0.080804,12
8.77834,3.958214,0.09098,12
8.79091,4.006098,0.031723,12
8.826824,4.010886,0.017957,12
8.790312,4.02585,0.058658,12
8.801684,4.050989,0.050278,12
8.726866,4.022259,0.07003,12
8.804678,4.041412,0.047285,12
8.771756,4.022857,0.046088,12
8.802882,4.009091,0.069432,12
8.82024,3.98874,0.017957,12
8.830416,3.979163,0.112527,12
8.829218,3.967192,0.093972,12
8.845978,3.959411,-0.001197,12
8.82024,3.9642,0.082001,12
8.832808,3.94325,0.071826,12
8.854358,3.942652,0.063446,12
8.771756,4.047997,0.051475,12
8.829816,3.986945,0.084994,12
8.84478,3.909133,0.074819,12
8.844182,3.948637,0.077213,12
8.765772,3.978565,0.093972,12
8.79929,3.961805,0.12809,12
8.743026,3.971981,0.091578,12
8.877102,3.958813,0.002993,12
8.772356,4.018069,0.049081,12
8.784926,3.98455,0.022146,12
8.798094,4.009689,-0.005986,12
8.924986,3.973178,-0.010175,12
8.747216,3.998916,0.043096,12
8.775348,3.987543,0.022745,12
8.80767,3.995324,0.039504,12
8.7951,3.983353,0.040103,12
8.781334,3.976171,0.092177,12
8.798692,3.989937,0.087388,12
8.831014,3.976171,0.104746,12
8.825626,3.957616,0.098761,12
8.842984,3.937863,0.108936,12
8.819042,3.976769,0.073622,12
8.89027,3.925294,0.052672,12
8.777742,4.000711,0.077812,12
8.823232,3.974375,0.099958,12
8.78672,3.970784,0.077812,12
8.841788,3.976769,0.07422,12
8.777742,3.946243,0.088585,12
8.876504,3.941455,0.076016,12
8.785524,4.000711,0.085593,12
8.938154,3.918111,0.043096,12
8.82862,3.970185,0.092775,12
8.810662,4.002507,0.034117,12
8.846576,3.948637,0.035314,12
8.792108,3.991134,0.068833,12
8.784326,3.938462,0.054468,12
8.848372,3.934272,0.082001,12
8.855554,3.944447,0.127491,12
8.849568,3.953426,0.092177,12
8.800488,3.942053,0.080206,12
8.804678,3.986346,0.068833,12
8.812458,3.967791,0.068833,12
8.80348,3.968988,0.042497,12
8.808268,3.98455,0.059256,12
8.814254,3.942652,0.070629,12
8.81964,3.936666,0.114922,12
8.783728,3.976769,0.084994,12
8.804078,3.982755,0.086191,12
8.779538,3.976171,0.072425,12
8.838794,3.953426,0.083797,12
8.80767,3.94325,0.1239,12
8.932168,3.945645,0.006584,12
8.810662,3.920505,0.077812,12
8.789714,3.972579,0.072425,12
8.85316,3.982755,0.077213,12
8.763976,3.985747,0.099958,12
8.851962,3.961207,0.030526,12
8.788516,3.977966,0.098162,12
8.844182,3.960608,0.084396,12
8.856154,3.917513,0.080804,12
8.826824,3.942053,0.126294,12
8.805874,3.970784,0.092775,12
8.793304,3.931279,0.105345,12
8.87351,3.920505,0.055067,12
8.874108,3.952229,0.063446,12
8.814852,3.924695,0.089184,12
8.841788,3.961207,0.087987,12
8.839992,3.959411,0.085593,12
8.917804,3.940856,0.070629,12
8.815452,3.928287,0.150835,12
8.823832,3.94744,0.07003,12
8.821436,3.946243,0.075417,12
8.835802,3.944447,0.070629,12
8.7951,3.981557,0.065841,12
8.905832,3.919308,0.036512,12
8.81964,3.967791,0.071228,12
8.816648,3.948637,0.053271,12
8.817844,3.933674,0.051475,12
8.880692,3.923498,0.108338,12
8.810064,3.945046,0.08679,12
8.798692,4.001908,0.050877,12
8.845978,3.969586,0.031723,12
8.813056,3.951032,0.040103,12
8.868124,3.934871,0.046687,12
8.797494,3.971981,0.093972,12
8.896854,3.876213,0.102951,12
8.837,3.949236,0.105943,12
8.870518,3.919308,0.095768,12
8.822634,3.944447,0.075417,12
8.847774,3.969586,0.077812,12
8.832212,3.970185,0.034117,12
8.82862,4.007894,0.026336,12
8.766968,3.961805,0.061052,12
8.883088,3.935469,0.083199,12
8.826824,3.986346,0.077213,12
8.835204,3.96001,0.044293,12
8.80767,3.972579,0.13228,12
8.797494,4.007894,0.09098,12
8.82802,3.965397,0.016759,12
8.82802,3.958214,0.059855,12
8.82024,3.981557,0.080804,12
8.771158,4.003704,0.080206,12
8.897452,3.907337,0.018555,12
8.816648,3.958813,0.063446,12
8.826824,3.940258,0.119112,12
8.798692,3.958214,0.080206,12
8.826824,3.945645,0.087388,12
8.804078,3.998916,0.089184,12
8.801086,3.978565,0.065841,12
8.764574,3.99712,0.061052,12
8.848372,3.938462,0.059256,12
8.808268,3.982755,0.050877,12
8.844182,3.99712,0.071826,12
8.871116,3.9642,0.066439,12
8.77834,3.974375,0.101155,12
8.819042,3.934272,0.042497,12
8.826824,3.952827,0.07003,12
8.81964,3.960608,0.087388,12
8.831014,3.983952,0.07841,12
8.815452,3.983353,0.087388,12
8.850166,3.934871,0.070629,12
8.8364,3.935469,0.111929,12
8.813656,3.955221,0.109535,12
8.755596,3.975572,0.065841,12
8.860942,3.936068,0.050877,12
8.794502,4.035427,0.047884,12
8.850166,3.954024,0.038906,12
8.804678,3.982755,0.062249,12
8.859744,3.935469,0.099958,12
8.80767,3.998317,0.067038,12
8.838196,3.958813,0.110732,12
8.77834,3.936068,0.110732,12
8.911818,3.887585,0.028132,12
8.826824,3.906739,0.110133,12
8.821436,3.971382,0.113725,12
8.81605,3.957017,0.100556,12
8.79989,3.963601,0.101754,12
8.859146,3.926491,0.139462,12
8.833408,3.898958,0.107141,12
8.830416,3.971981,0.108338,12
8.814254,3.939061,0.101155,12
8.835204,3.919907,0.139462,12
8.790312,3.937265,0.118513,12
8.829816,3.926491,0.105943,12
8.805874,3.958214,0.093374,12
8.845378,3.908534,0.090381,12
8.802282,3.979762,0.079009,12
8.86513,3.882198,0.126893,12
8.789114,3.949236,0.077213,12
8.841788,3.98036,0.101754,12
8.860342,3.941455,0.125696,12
8.841788,3.891775,0.108936,12
8.843582,3.944447,0.123301,12
8.812458,3.960608,0.137667,12
8.835204,3.96001,0.082001,12
8.862138,3.894169,0.035913,12
8.810662,3.965995,0.069432,12
8.80348,3.970185,0.099958,12
8.784926,3.945046,0.117316,12
8.771756,4.003105,0.093374,12
8.852562,3.912724,0.064643,12
8.810064,3.929484,0.13228,12
8.889672,3.903746,0.109535,12
8.835204,3.957616,0.125097,12
8.804078,3.924695,0.161609,12
8.81964,3.924695,0.128688,12
8.832808,3.942053,0.105345,12
8.827422,3.923498,0.099958,12
8.826224,3.923498,0.076016,12
8.82802,3.931878,0.120907,12
8.848372,3.919308,0.128688,12
8.798692,3.948039,0.12809,12
8.856154,3.933674,0.125097,12
8.84059,3.918111,0.143054,12
8.837598,3.929484,0.110732,12
8.825626,3.95163,0.146645,12
8.796896,3.931878,0.15263,12
8.826824,3.936666,0.116717,12
8.843582,3.913323,0.120309,12
8.784926,3.94744,0.104148,12
8.794502,3.957616,0.08679,12
8.807072,3.990536,0.067636,12
8.821436,3.917513,0.147243,12
8.77475,3.935469,0.096965,12
8.816648,3.975572,0.098162,12
8.82802,3.964798,0.098162,12
8.804678,3.951032,0.080206,12
8.825028,3.9642,0.100556,12
8.924986,3.942652,0.089184,12
8.796896,3.915118,0.1652,12
8.86513,3.912126,0.145448,12
8.856154,3.940856,0.093972,12
8.843582,3.95163,0.11552,12
8.808868,3.976769,0.144849,12
8.904038,3.919308,0.04968,12
8.814852,3.952229,0.091578,12
8.829218,3.949236,0.106542,12
8.810064,3.942652,0.088585,12
8.818444,3.922301,0.131681,12
8.819042,3.942652,0.152032,12
8.875306,3.932476,0.13228,12
8.7951,3.938462,0.138864,12
8.863934,3.940856,0.113725,12
8.862138,3.909732,0.128688,12
8.808868,3.971981,0.107739,12
8.808268,3.948039,0.1239,12
8.837,3.952229,0.119112,12
8.813656,3.931279,0.071228,12
8.89446,3.913323,0.0826,12
8.838794,3.925892,0.089783,12
8.899248,3.90614,0.126294,12
8.91122,3.925892,0.0413,12
8.746018,3.997718,-0.020351,12
8.851364,4.037223,0.009577,12
8.755596,4.103662,-0.040103,12
8.816648,4.007295,-0.006584,12
8.746618,4.092888,-0.062848,12
8.80767,4.098873,-0.050877,12
8.74183,4.052785,-0.022146,12
8.815452,4.089296,-0.030526,12
8.78732,4.118027,0.022745,12
8.764574,4.14137,-0.098761,12
8.6299,4.217386,-0.089783,12
8.719684,4.155736,-0.107739,12
8.781932,4.100071,-0.110732,12
8.81186,4.049792,-0.031125,12
8.796896,4.055778,-0.076614,12
8.814852,4.055179,-0.025738,12
8.823232,4.029441,-0.006584,12
8.794502,4.024055,0.019752,12
8.771756,4.091691,-0.019752,12
8.735844,4.043208,0.011971,12
8.8364,3.989339,-0.027533,12
8.731654,4.143765,-0.015562,12
8.762778,4.095282,-0.051475,12
8.711902,4.176087,-0.142455,12
8.69215,4.187459,-0.208296,12
8.668208,4.233547,-0.207098,12
8.683172,4.161122,-0.234632,12
8.707114,4.231752,-0.187346,12
8.689756,4.204219,-0.150835,12
8.70831,4.167707,-0.131681,12
8.720282,4.177882,-0.1652,12
8.771756,4.14556,-0.125696,12
8.69215,4.195839,-0.217274,12
8.740034,4.210204,-0.124498,12
8.521564,4.401141,-0.211288,12
8.829816,4.122815,-0.232238,12
8.783728,4.131195,-0.150236,12
8.731056,4.15394,-0.125097,12
8.77834,4.093486,-0.097564,12
8.75021,4.14556,-0.087388,12
8.825626,4.119823,-0.212485,12
8.674192,4.183868,-0.122104,12
8.64247,4.20781,-0.126294,12
8.7538,4.162918,-0.186748,12
8.690354,4.163517,-0.151433,12
8.724472,4.215591,-0.175974,12
8.721478,4.226365,-0.133477,12
8.719684,4.173094,-0.143054,12
8.726268,4.197634,-0.186748,12
8.53533,4.351462,-0.212485,12
8.592192,4.460996,-0.483629,12
8.65923,4.328119,-0.322619,12
8.503008,4.328119,-0.257377,12
8.627506,4.294001,-0.307056,12
8.62571,4.283227,-0.182558,12
8.602366,4.334104,-0.213084,12
8.57663,4.426879,-0.230442,12
8.615536,4.362834,-0.355539,12
8.603564,4.353257,-0.369306,12
8.693946,4.314352,-0.323816,12
8.652046,4.260482,-0.229245,12
8.713698,4.213795,-0.250194,12
8.678384,4.206014,-0.176572,12
8.677186,4.250905,-0.212485,12
8.647258,4.254497,-0.190938,12
8.697536,4.204817,-0.230442,12
8.701128,4.238336,-0.194529,12
8.680778,4.261679,-0.159214,12
8.756194,4.168306,-0.144251,12
8.662222,4.219781,-0.183755,12
8.738238,4.180277,-0.201711,12
8.653244,4.259884,-0.174777,12
8.697536,4.223372,-0.184952,12
8.647258,4.231153,-0.124498,12
8.796298,4.218584,-0.195726,12
8.761582,4.187459,-0.194529,12
8.701726,4.190452,-0.241814,12
8.631696,4.307768,-0.223858,12
8.553286,4.340688,-0.094571,12
8.6718,4.228161,-0.191536,12
8.70831,4.252103,-0.216077,12
8.59339,4.292804,-0.098761,12
8.55987,4.341286,-0.124498,12
8.60955,4.240132,-0.190339,12
8.800488,4.153341,-0.217872,12
8.715494,4.252103,-0.159813,12
8.690354,4.171897,-0.122104,12
8.6299,4.262876,-0.128688,12
8.690952,4.189254,-0.109535,12
8.725668,4.225766,-0.144251,12
8.644266,4.241328,-0.104746,12
8.643666,4.276643,-0.192135,12
8.709508,4.245518,-0.210091,12
8.670602,4.238934,-0.123301,12
8.687362,4.217985,-0.160411,12
8.683172,4.234744,-0.180164,12
8.73764,4.241328,-0.144849,12
8.628104,4.257489,-0.11133,12
8.7125,4.163517,-0.125097,12
8.690952,4.15394,-0.09517,12
8.744224,4.142568,-0.04968,12
8.67958,4.210204,-0.041899,12
8.709508,4.181473,-0.065242,12
8.759786,4.113837,-0.133477,12
8.681376,4.229956,-0.166996,12
8.67539,4.259884,-0.189142,12
8.680778,4.198831,-0.120309,12
8.7538,4.172495,-0.151433,12
8.64666,4.223971,-0.091578,12
8.726268,4.159926,-0.13228,12
8.715494,4.248511,-0.213682,12
8.702924,4.221576,-0.120907,12
8.65923,4.231752,-0.080804,12
8.626908,4.23654,-0.087388,12
8.730456,4.249708,-0.181959,12
8.709508,4.19943,-0.167594,12
8.665216,4.207211,-0.125097,12
8.693946,4.211401,-0.119112,12
8.677784,4.215591,-0.061052,12
8.632296,4.255095,-0.09098,12
8.768764,4.134786,-0.117914,12
8.719084,4.182072,-0.114323,12
8.754398,4.14556,-0.091578,12
8.685566,4.159926,-0.059855,12
8.765772,4.131195,-0.091578,12
8.765772,4.118626,-0.079607,12
8.728662,4.097078,-0.067038,12
8.772954,4.124611,-0.029928,12
8.73345,4.100669,-0.036512,12
8.843582,4.101267,-0.094571,12
8.74183,4.122217,-0.042497,12
8.787918,4.10845,-0.050278,12
8.754998,4.091691,-0.071826,12
8.77475,4.097676,-0.065841,12
8.756194,4.098873,-0.058658,12
